asset_file,date,stock,1_month_return,6_month_return,12_month_return,1_month_volatility,6_month_volatility,12_month_volatility,1_month_img,6_month_img,12_month_img,label
Data/Stocks\sblk.us.txt,2015-02-20,1,0.03309692671394804,-0.6826434277414669,-0.5976058931860037,0.02967849118538362,0.04270742037635934,0.03797130890400633,Charts/img_5822_1_month.PNG,Charts/img_5822_6_month.PNG,Charts/img_5822_12_month.PNG,0
Data/Stocks\mnov.us.txt,2015-07-13,1,-0.0913580246913579,0.1358024691358024,0.803921568627451,0.03591363793597759,0.05114729335375609,0.05321204533326361,Charts/img_5825_1_month.PNG,Charts/img_5825_6_month.PNG,Charts/img_5825_12_month.PNG,0
Data/Stocks\ava.us.txt,2008-11-19,1,-0.07117080994386538,-0.12540901082305567,-0.1317466266866567,0.03678539386521422,0.02497115273127361,0.01999889030314434,Charts/img_5826_1_month.PNG,Charts/img_5826_6_month.PNG,Charts/img_5826_12_month.PNG,2
Data/Stocks\mgpi.us.txt,2010-05-19,1,-0.24027958646716452,0.091756258712548,2.6787851489608134,0.034198443196299895,0.03870012400870773,0.04641186943742451,Charts/img_5827_1_month.PNG,Charts/img_5827_6_month.PNG,Charts/img_5827_12_month.PNG,2
Data/Stocks\ilg.us.txt,2014-05-07,1,-0.01983546999624164,0.04706249721193734,0.2596329290544166,0.00900509018064587,0.014790148068539963,0.013332360439790325,Charts/img_5829_1_month.PNG,Charts/img_5829_6_month.PNG,Charts/img_5829_12_month.PNG,0
Data/ETFs\uym.us.txt,2010-07-29,0,0.1857720836142953,0.11890559134653622,0.4848276953928965,0.03858586317126173,0.039018128310747795,0.037652354473700765,Charts/img_5830_1_month.PNG,Charts/img_5830_6_month.PNG,Charts/img_5830_12_month.PNG,0
Data/Stocks\five.us.txt,2016-01-12,1,0.14964370546318295,-0.11701850403961411,-0.015974440894568565,0.015616998984450353,0.02339676188445348,0.02133113088047204,Charts/img_5833_1_month.PNG,Charts/img_5833_6_month.PNG,Charts/img_5833_12_month.PNG,1
Data/Stocks\onvi.us.txt,2010-10-12,1,0.0,-0.6217948717948718,-0.49915110356536496,0.040499005608606024,0.037983597128523554,0.03186573090695649,Charts/img_5834_1_month.PNG,Charts/img_5834_6_month.PNG,Charts/img_5834_12_month.PNG,1
Data/Stocks\mark.us.txt,2009-05-28,1,-0.3076923076923077,-0.48571428571428565,-0.9526315789473684,0.06882448768784141,0.156621752955133,0.153753571578279,Charts/img_5835_1_month.PNG,Charts/img_5835_6_month.PNG,Charts/img_5835_12_month.PNG,2
Data/Stocks\puk_a.us.txt,2013-06-14,1,-0.04059166064521624,0.017903043968432897,0.009887700774014574,0.009170145992633017,0.004732154353375319,0.004533150621300971,Charts/img_5836_1_month.PNG,Charts/img_5836_6_month.PNG,Charts/img_5836_12_month.PNG,1
Data/Stocks\lfus.us.txt,2013-10-30,1,0.025469400790429697,0.174812488566376,0.5287244594326523,0.016764992377915913,0.014175781466815493,0.01443638245221391,Charts/img_5837_1_month.PNG,Charts/img_5837_6_month.PNG,Charts/img_5837_12_month.PNG,2
Data/Stocks\rushb.us.txt,2011-12-08,1,0.005660377358490454,0.05128205128205132,-0.1841836734693878,0.03416830017083767,0.03812421514781063,0.030633748757238795,Charts/img_5840_1_month.PNG,Charts/img_5840_6_month.PNG,Charts/img_5840_12_month.PNG,2
Data/Stocks\plpm.us.txt,2015-05-08,1,0.0,0.42335766423357657,-0.11363636363636376,0.01953901729994506,0.03222654391800763,0.03815365810585013,Charts/img_5841_1_month.PNG,Charts/img_5841_6_month.PNG,Charts/img_5841_12_month.PNG,1
Data/Stocks\nsu.us.txt,2014-04-08,1,-0.10944564129016598,0.09425098799492959,-0.028274400741623573,0.021207385343177624,0.02530617485541816,0.028710916458834255,Charts/img_5842_1_month.PNG,Charts/img_5842_6_month.PNG,Charts/img_5842_12_month.PNG,2
Data/Stocks\mhld.us.txt,2016-06-30,1,-0.07691043549712406,-0.17892121034936415,-0.21708829883615588,0.0202796046363743,0.021456429411278514,0.0190200801424063,Charts/img_5843_1_month.PNG,Charts/img_5843_6_month.PNG,Charts/img_5843_12_month.PNG,2
Data/Stocks\jwn.us.txt,1995-03-21,1,-0.12148237635019887,-0.006908462867012077,-0.028041669396579927,0.02366131628400625,0.0229204170586967,0.02342166648776648,Charts/img_5846_1_month.PNG,Charts/img_5846_6_month.PNG,Charts/img_5846_12_month.PNG,1
Data/Stocks\nxr.us.txt,2016-06-23,1,0.022785334530138757,0.0937753821162226,0.16034779884067052,0.006291552689457756,0.004850183904136271,0.004478864276869288,Charts/img_5847_1_month.PNG,Charts/img_5847_6_month.PNG,Charts/img_5847_12_month.PNG,2
Data/Stocks\zbra.us.txt,2011-01-03,1,-0.004454926624737787,0.5069416898056327,0.3400352733686067,0.005797464780434711,0.015393112707989279,0.01623487351127956,Charts/img_5849_1_month.PNG,Charts/img_5849_6_month.PNG,Charts/img_5849_12_month.PNG,2
Data/Stocks\bcv.us.txt,2013-06-07,1,-0.01415195482810383,0.08803344639899024,0.15616093880972337,0.00591299051764927,0.00502695253468581,0.004974244726058679,Charts/img_5850_1_month.PNG,Charts/img_5850_6_month.PNG,Charts/img_5850_12_month.PNG,0
Data/Stocks\pcg.us.txt,1988-08-19,1,-0.02168964834729825,-0.014111897875735524,-0.12340570178679633,0.010697178137651342,0.013325896029493915,0.019713875337699777,Charts/img_5851_1_month.PNG,Charts/img_5851_6_month.PNG,Charts/img_5851_12_month.PNG,2
Data/Stocks\smsi.us.txt,2016-07-29,1,-0.041612903225806575,0.05804843304843299,-0.40580000000000005,0.053674707707783605,0.05041618369418198,0.04861988445464066,Charts/img_5852_1_month.PNG,Charts/img_5852_6_month.PNG,Charts/img_5852_12_month.PNG,2
Data/Stocks\tdc.us.txt,2013-08-06,1,0.2516927839040435,0.04658686509220322,-0.10325710325710324,0.02347112175600678,0.022491054125420146,0.020313270765886165,Charts/img_5853_1_month.PNG,Charts/img_5853_6_month.PNG,Charts/img_5853_12_month.PNG,0
Data/Stocks\tcs.us.txt,2016-06-21,1,-0.05243445692883897,-0.36670838548185236,-0.6962785114045619,0.03263664197081052,0.05858738276583009,0.04853849267323146,Charts/img_5855_1_month.PNG,Charts/img_5855_6_month.PNG,Charts/img_5855_12_month.PNG,2
Data/Stocks\ocsi.us.txt,2015-04-13,1,-0.0009385942745748777,0.03659450146078358,-0.17715559960356786,0.0035461010027610144,0.009916840641451399,0.011428709250476073,Charts/img_5856_1_month.PNG,Charts/img_5856_6_month.PNG,Charts/img_5856_12_month.PNG,0
Data/Stocks\if.us.txt,2015-01-05,1,-0.02377967983382867,-0.08888641301320266,0.11679071355411397,0.011396468014172193,0.008580036168344008,0.00996148153781429,Charts/img_5857_1_month.PNG,Charts/img_5857_6_month.PNG,Charts/img_5857_12_month.PNG,1
Data/Stocks\arc.us.txt,2008-07-29,1,-0.07321324811156316,0.019169329073482455,-0.40573770491803285,0.02262020586068586,0.029729751035821404,0.03104792009792717,Charts/img_5858_1_month.PNG,Charts/img_5858_6_month.PNG,Charts/img_5858_12_month.PNG,2
Data/ETFs\eirl.us.txt,2014-01-15,0,0.08293265549872908,0.2627575616898188,0.5128994994224103,0.0072325627879096625,0.00784601545024198,0.010098068973119139,Charts/img_5859_1_month.PNG,Charts/img_5859_6_month.PNG,Charts/img_5859_12_month.PNG,2
Data/Stocks\bns.us.txt,2011-12-07,1,-0.07966936334857544,-0.17721973899957322,-0.10474863748564167,0.02211868239297209,0.021719390367626587,0.01693479894072646,Charts/img_5861_1_month.PNG,Charts/img_5861_6_month.PNG,Charts/img_5861_12_month.PNG,2
Data/Stocks\kalv.us.txt,2016-06-27,1,-0.3396226415094339,-0.8148148148148148,-0.8995695839311334,0.11432834284212393,0.10347276827057134,0.08001050666335582,Charts/img_5862_1_month.PNG,Charts/img_5862_6_month.PNG,Charts/img_5862_12_month.PNG,0
Data/Stocks\hcp.us.txt,2013-10-18,1,-0.02524121295658166,-0.1691550812610143,-0.014143819702602256,0.017949911305987647,0.017272959153979955,0.013474467430703074,Charts/img_5865_1_month.PNG,Charts/img_5865_6_month.PNG,Charts/img_5865_12_month.PNG,0
Data/Stocks\hlx.us.txt,2014-02-18,1,0.00951949229374427,-0.14641625143733228,-0.07784679089026914,0.022266814655868803,0.01783783935714053,0.019640542163083575,Charts/img_5866_1_month.PNG,Charts/img_5866_6_month.PNG,Charts/img_5866_12_month.PNG,2
Data/Stocks\bwina.us.txt,2009-10-23,1,-0.006977786313296153,0.25582901554404147,0.1562313655336911,0.029940099953559916,0.03339428688782784,0.04864092160581149,Charts/img_5868_1_month.PNG,Charts/img_5868_6_month.PNG,Charts/img_5868_12_month.PNG,2
Data/Stocks\wat.us.txt,1997-05-05,1,0.10619469026548667,0.0,0.09011627906976738,0.03853529545530739,0.02216955320157277,0.024463275384018962,Charts/img_5869_1_month.PNG,Charts/img_5869_6_month.PNG,Charts/img_5869_12_month.PNG,2
Data/Stocks\oln.us.txt,2007-05-18,1,0.10659560293137904,0.12263442475217778,0.07092198581560294,0.02175271762261466,0.017117191039676325,0.017661671809982217,Charts/img_5870_1_month.PNG,Charts/img_5870_6_month.PNG,Charts/img_5870_12_month.PNG,2
Data/Stocks\sri.us.txt,2009-01-07,1,0.08899297423887598,-0.7207207207207207,-0.4068877551020408,0.09864098650773953,0.10306954263085623,0.07949867160487531,Charts/img_5874_1_month.PNG,Charts/img_5874_6_month.PNG,Charts/img_5874_12_month.PNG,0
Data/Stocks\gaia.us.txt,2016-04-04,1,0.08680555555555558,-0.0457317073170731,-0.15405405405405415,0.03134127505338122,0.023965159384041118,0.023098526402410103,Charts/img_5875_1_month.PNG,Charts/img_5875_6_month.PNG,Charts/img_5875_12_month.PNG,2
Data/Stocks\cjjd.us.txt,2010-02-26,1,0.3181818181818181,18.333333333333332,6.249999999999999,0.072693956419974,0.5248607856807349,0.707929447007401,Charts/img_5876_1_month.PNG,Charts/img_5876_6_month.PNG,Charts/img_5876_12_month.PNG,2
Data/Stocks\atec.us.txt,2015-03-20,1,0.051851851851851816,-0.16470588235294115,-0.16470588235294115,0.022327325562048146,0.02540113305314766,0.028134230554026213,Charts/img_5877_1_month.PNG,Charts/img_5877_6_month.PNG,Charts/img_5877_12_month.PNG,2
Data/Stocks\gcap.us.txt,2012-07-17,1,-0.10415786078174005,-0.23281068414334427,-0.19736501166012232,0.027156016234250825,0.0287966532267644,0.030336364099204236,Charts/img_5879_1_month.PNG,Charts/img_5879_6_month.PNG,Charts/img_5879_12_month.PNG,2
Data/Stocks\ed.us.txt,1998-08-28,1,0.0940729302767549,0.12347536184745489,0.5980222068008325,0.01569660218495862,0.012503399875425114,0.01207245722091685,Charts/img_5880_1_month.PNG,Charts/img_5880_6_month.PNG,Charts/img_5880_12_month.PNG,2
Data/Stocks\tdg.us.txt,2013-12-24,1,0.07438319728515097,0.16964553170244634,0.36727595303125793,0.011003078450910597,0.011918747774557037,0.012369807340058851,Charts/img_5884_1_month.PNG,Charts/img_5884_6_month.PNG,Charts/img_5884_12_month.PNG,2
Data/Stocks\lake.us.txt,2016-01-28,1,0.008264462809917328,0.16190476190476177,0.3465783664459159,0.02706230000944198,0.04246003567107821,0.03677856673673022,Charts/img_5885_1_month.PNG,Charts/img_5885_6_month.PNG,Charts/img_5885_12_month.PNG,0
Data/ETFs\lemb.us.txt,2015-10-28,0,0.05405405405405417,-0.07973821290236394,-0.14544402182900595,0.006804770763669172,0.0059117279950933,0.006737014490195804,Charts/img_5886_1_month.PNG,Charts/img_5886_6_month.PNG,Charts/img_5886_12_month.PNG,0
Data/Stocks\ahpi.us.txt,2009-12-03,1,-0.14414414414414412,0.13095238095238093,0.13095238095238093,0.05454394228374618,0.0638181816882757,0.07313595642235464,Charts/img_5888_1_month.PNG,Charts/img_5888_6_month.PNG,Charts/img_5888_12_month.PNG,2
Data/Stocks\hio.us.txt,2015-10-16,1,0.014797507788161912,-0.07080582457270368,-0.07571735847329641,0.008577009665542526,0.005880958846712351,0.0057362487034862625,Charts/img_5890_1_month.PNG,Charts/img_5890_6_month.PNG,Charts/img_5890_12_month.PNG,0
Data/Stocks\clar.us.txt,2014-09-02,1,-0.015098722415795462,-0.27829787234042547,-0.18461538461538463,0.03717631042337177,0.02312854614072073,0.025301734123290124,Charts/img_5891_1_month.PNG,Charts/img_5891_6_month.PNG,Charts/img_5891_12_month.PNG,0
Data/Stocks\sasr.us.txt,2009-02-19,1,-0.07317869977131652,-0.23515535485610295,-0.5191729164018473,0.03747005203163577,0.04741046969338412,0.039090152407712526,Charts/img_5894_1_month.PNG,Charts/img_5894_6_month.PNG,Charts/img_5894_12_month.PNG,0
Data/Stocks\len.us.txt,2012-03-26,1,0.1553983108879251,0.9498459167950692,0.3021042341925193,0.024929518924426835,0.030469764244753308,0.028625371183323825,Charts/img_5895_1_month.PNG,Charts/img_5895_6_month.PNG,Charts/img_5895_12_month.PNG,2
Data/ETFs\tlt.us.txt,2008-06-23,0,-0.021347354584291933,-0.0069625065023408705,0.07224022467055513,0.006812624711647583,0.008743501032892705,0.007859592083154487,Charts/img_5896_1_month.PNG,Charts/img_5896_6_month.PNG,Charts/img_5896_12_month.PNG,2
Data/ETFs\bond.us.txt,2015-09-16,0,-0.007929320372718318,-0.02559794425775852,0.024109526431145945,0.0028859179311591155,0.0030770909603667204,0.0027365503953824203,Charts/img_5897_1_month.PNG,Charts/img_5897_6_month.PNG,Charts/img_5897_12_month.PNG,2
Data/Stocks\payx.us.txt,2011-12-09,1,0.028008956106628347,0.011514320156295499,0.010380335492443216,0.014624833939593924,0.017948156317300536,0.014842649728601921,Charts/img_5898_1_month.PNG,Charts/img_5898_6_month.PNG,Charts/img_5898_12_month.PNG,2
Data/Stocks\wr.us.txt,2013-04-01,1,0.0631237994802456,0.1418689320388351,0.2425496324338603,0.0045266793761564094,0.007966252658023637,0.007586215082143319,Charts/img_5900_1_month.PNG,Charts/img_5900_6_month.PNG,Charts/img_5900_12_month.PNG,2
Data/Stocks\mdco.us.txt,2007-10-12,1,0.24162371134020622,-0.25913110342176093,-0.18139337298215796,0.023202815684376404,0.029804903929719857,0.02632707557880108,Charts/img_5902_1_month.PNG,Charts/img_5902_6_month.PNG,Charts/img_5902_12_month.PNG,0
Data/ETFs\gunr.us.txt,2013-10-30,0,0.041528800054021264,0.0135366013930871,0.007874015748031482,0.006404544790367593,0.009358971669249117,0.009276812404864497,Charts/img_5903_1_month.PNG,Charts/img_5903_6_month.PNG,Charts/img_5903_12_month.PNG,0
Data/Stocks\rvlt.us.txt,2015-12-17,1,-0.10416666666666663,-0.27118644067796616,-0.3228346456692913,0.027055032380877666,0.03279960177065455,0.03316496972614947,Charts/img_5904_1_month.PNG,Charts/img_5904_6_month.PNG,Charts/img_5904_12_month.PNG,0
Data/ETFs\indy.us.txt,2014-04-15,0,0.06539748953974911,0.13209141027921034,0.1348159372493094,0.012308341643675245,0.014531825126151986,0.01800643984825128,Charts/img_5905_1_month.PNG,Charts/img_5905_6_month.PNG,Charts/img_5905_12_month.PNG,2
Data/Stocks\ainc.us.txt,2016-04-06,1,0.04095563139931735,-0.3168582947588472,-0.5882088208820881,0.016993951640574663,0.03112625130776785,0.033740122959365675,Charts/img_5906_1_month.PNG,Charts/img_5906_6_month.PNG,Charts/img_5906_12_month.PNG,0
Data/Stocks\isr.us.txt,2016-03-02,1,0.14864864864864868,-0.4137931034482759,-0.43333333333333335,0.049705753616296644,0.04967263538092501,0.07748515139472442,Charts/img_5907_1_month.PNG,Charts/img_5907_6_month.PNG,Charts/img_5907_12_month.PNG,2
Data/Stocks\bbd.us.txt,2006-12-11,1,0.06110640699971759,0.47179888705573125,0.23167107387733132,0.01598478070804923,0.023669278467855683,0.025819474701160174,Charts/img_5908_1_month.PNG,Charts/img_5908_6_month.PNG,Charts/img_5908_12_month.PNG,2
Data/ETFs\pie.us.txt,2014-11-24,0,0.012794125827446212,0.025746478873239553,0.04505797267822298,0.010961225278500268,0.008807387882309095,0.009219581507120054,Charts/img_5909_1_month.PNG,Charts/img_5909_6_month.PNG,Charts/img_5909_12_month.PNG,0
Data/ETFs\tdtf.us.txt,2016-08-26,0,0.0022177419354838523,0.03013096816976124,0.038914897174385565,0.002490420340632493,0.00236142835439436,0.002250581057363311,Charts/img_5910_1_month.PNG,Charts/img_5910_6_month.PNG,Charts/img_5910_12_month.PNG,1
Data/Stocks\wex.us.txt,2015-05-11,1,0.04586322768140949,0.0026118753264843253,0.24699512723335149,0.013591818995844652,0.019595966590114373,0.017235437828969847,Charts/img_5911_1_month.PNG,Charts/img_5911_6_month.PNG,Charts/img_5911_12_month.PNG,0
Data/Stocks\h.us.txt,2016-08-30,1,0.07157018239492463,0.12980769230769207,0.05504587155963314,0.009818783703668727,0.016420300070440288,0.019047668964283053,Charts/img_5913_1_month.PNG,Charts/img_5913_6_month.PNG,Charts/img_5913_12_month.PNG,0
Data/Stocks\igc.us.txt,2013-02-04,1,0.23076923076923084,-0.1578947368421052,-0.3846153846153846,0.06424352092802897,0.059563380546344406,0.0634840424905727,Charts/img_5914_1_month.PNG,Charts/img_5914_6_month.PNG,Charts/img_5914_12_month.PNG,2
Data/Stocks\caa.us.txt,2010-01-04,1,0.11303982221154407,0.9683676070700202,1.0106767357833402,0.0238365558503713,0.04262520395155709,0.06543840351074175,Charts/img_5915_1_month.PNG,Charts/img_5915_6_month.PNG,Charts/img_5915_12_month.PNG,0
Data/Stocks\mtt.us.txt,2011-06-06,1,0.020992493190725936,0.035019193211664135,-0.037512525050100165,0.00572846318453777,0.0067155964073033255,0.006726362989320235,Charts/img_5916_1_month.PNG,Charts/img_5916_6_month.PNG,Charts/img_5916_12_month.PNG,2
Data/Stocks\cmco.us.txt,2012-05-22,1,-0.08013226396510487,0.12386109678528445,-0.3091149273447821,0.023680210195256443,0.025646363319503155,0.03418952149511179,Charts/img_5917_1_month.PNG,Charts/img_5917_6_month.PNG,Charts/img_5917_12_month.PNG,2
Data/Stocks\dis.us.txt,2000-05-05,1,-0.007772663377525357,0.6474760880508903,0.34379782746649745,0.03196816069531961,0.0322861111606083,0.02678207951425084,Charts/img_5918_1_month.PNG,Charts/img_5918_6_month.PNG,Charts/img_5918_12_month.PNG,2
Data/Stocks\rnr_c.us.txt,2014-10-27,1,0.013201727328809199,0.062262849258365005,0.168967971530249,0.0033958822260703723,0.0033298858088155487,0.005105932115880824,Charts/img_5919_1_month.PNG,Charts/img_5919_6_month.PNG,Charts/img_5919_12_month.PNG,1
Data/Stocks\yuma.us.txt,2012-10-09,1,0.011600928074245953,-0.02678571428571419,0.21111111111111125,0.033563686434940426,0.028760215334461253,0.03971654482480924,Charts/img_5920_1_month.PNG,Charts/img_5920_6_month.PNG,Charts/img_5920_12_month.PNG,0
Data/Stocks\cdxs.us.txt,2015-05-01,1,-0.030973451327433565,0.7109375,1.5614035087719298,0.049756510209260744,0.04051889171274671,0.049356807903292894,Charts/img_5921_1_month.PNG,Charts/img_5921_6_month.PNG,Charts/img_5921_12_month.PNG,0
Data/ETFs\ftlb.us.txt,2015-08-12,0,-0.004760645331922775,-0.009528321751947622,0.04088293870325299,0.010694393075868473,0.007594422433220976,0.008918774512450054,Charts/img_5922_1_month.PNG,Charts/img_5922_6_month.PNG,Charts/img_5922_12_month.PNG,0
Data/Stocks\fsbk.us.txt,2006-11-10,1,-0.036398594444076116,0.18004303170543579,0.28471669760452567,0.020449887329334424,0.029756878707436814,0.02354655163659771,Charts/img_5923_1_month.PNG,Charts/img_5923_6_month.PNG,Charts/img_5923_12_month.PNG,2
Data/ETFs\vfh.us.txt,2007-03-22,0,-0.03732577368296719,0.06527990439556319,0.10617753131422814,0.014191426327643093,0.007663531628662014,0.007811415604447723,Charts/img_5924_1_month.PNG,Charts/img_5924_6_month.PNG,Charts/img_5924_12_month.PNG,2
Data/Stocks\kona.us.txt,2013-08-02,1,0.13487972508591062,0.5236447520184546,0.7133592736705578,0.012585543907019143,0.016289396279020443,0.0181884742465058,Charts/img_5925_1_month.PNG,Charts/img_5925_6_month.PNG,Charts/img_5925_12_month.PNG,0
Data/Stocks\vmi.us.txt,2015-07-13,1,-0.026552390555415584,0.005380543261303439,-0.19307654802535346,0.0070517789785936235,0.011739144338024107,0.011731771927809604,Charts/img_5928_1_month.PNG,Charts/img_5928_6_month.PNG,Charts/img_5928_12_month.PNG,0
Data/Stocks\pacb.us.txt,2015-03-26,1,-0.19089574155653455,0.11764705882352944,0.09325396825396814,0.020340897056652315,0.0322821068037574,0.037093849581250914,Charts/img_5929_1_month.PNG,Charts/img_5929_6_month.PNG,Charts/img_5929_12_month.PNG,2
Data/Stocks\apt.us.txt,2016-07-29,1,0.24434389140271495,0.6666666666666667,0.26728110599078336,0.026643447752942535,0.023586448718081906,0.024519385488452287,Charts/img_5930_1_month.PNG,Charts/img_5930_6_month.PNG,Charts/img_5930_12_month.PNG,2
Data/Stocks\mon.us.txt,2013-10-29,1,0.028957390242149827,0.02803930014563205,0.2691177960093183,0.008827262684565148,0.01308185301174416,0.01256577400245751,Charts/img_5931_1_month.PNG,Charts/img_5931_6_month.PNG,Charts/img_5931_12_month.PNG,2
Data/Stocks\dhil.us.txt,2007-05-30,1,-0.09197220496017178,0.26562376965274703,1.2068192219679634,0.015753674321360902,0.024970572454137446,0.023968937146647044,Charts/img_5932_1_month.PNG,Charts/img_5932_6_month.PNG,Charts/img_5932_12_month.PNG,0
Data/Stocks\pah.us.txt,2016-07-29,1,0.012263099219620877,0.19003931847968558,-0.6070964950237991,0.027552608502824844,0.04697993588753608,0.047361809060588435,Charts/img_5936_1_month.PNG,Charts/img_5936_6_month.PNG,Charts/img_5936_12_month.PNG,1
Data/Stocks\gjt.us.txt,2012-03-06,1,0.009511154626197671,0.05750915750915753,-0.19947870452528838,0.020193167584336886,0.020507021555119978,0.020104092366502936,Charts/img_5937_1_month.PNG,Charts/img_5937_6_month.PNG,Charts/img_5937_12_month.PNG,0
Data/Stocks\wbic.us.txt,2015-11-24,1,-0.010520083796338398,-0.07975434138077087,-0.09898813966990128,0.0046780522497860315,0.0065551377520660144,0.0065519742878203556,Charts/img_5938_1_month.PNG,Charts/img_5938_6_month.PNG,Charts/img_5938_12_month.PNG,0
Data/Stocks\cdr.us.txt,2016-01-26,1,-0.04358658781856928,0.03287191623172436,-0.1290882501674252,0.0190085396788591,0.01629154520810906,0.014561938252404042,Charts/img_5940_1_month.PNG,Charts/img_5940_6_month.PNG,Charts/img_5940_12_month.PNG,1
Data/ETFs\kbe.us.txt,2015-11-05,0,0.04364250614250609,0.028574023065048415,0.0803051979017646,0.015183157553723257,0.013641617352613105,0.012609781231974426,Charts/img_5945_1_month.PNG,Charts/img_5945_6_month.PNG,Charts/img_5945_12_month.PNG,2
Data/Stocks\gib.us.txt,2007-08-14,1,-0.09732142857142856,0.20788530465949817,0.6022187004754358,0.03634476344286626,0.020241266587624828,0.01786419656434042,Charts/img_5946_1_month.PNG,Charts/img_5946_6_month.PNG,Charts/img_5946_12_month.PNG,2
Data/Stocks\f.us.txt,1995-03-01,1,0.05668192306237474,-0.10026249255197506,-0.1311291852635179,0.012526419967650589,0.015480787807503015,0.017367935267002227,Charts/img_5947_1_month.PNG,Charts/img_5947_6_month.PNG,Charts/img_5947_12_month.PNG,2
Data/ETFs\gnma.us.txt,2016-10-07,0,-0.0016700537234148882,0.01682549441541137,0.030660573327793816,0.0015620126060612752,0.0018064049802056761,0.002272907309152292,Charts/img_5948_1_month.PNG,Charts/img_5948_6_month.PNG,Charts/img_5948_12_month.PNG,1
Data/Stocks\sgoc.us.txt,2015-02-25,1,-0.17543859649122806,-0.8057851239669421,-0.875,0.06389036641664231,0.08203065524427458,0.0842330290401611,Charts/img_5950_1_month.PNG,Charts/img_5950_6_month.PNG,Charts/img_5950_12_month.PNG,2
Data/Stocks\at.us.txt,2012-05-15,1,0.02398505848815491,0.10701381509032948,-0.009037290715372959,0.010231226456392387,0.01126080105428169,0.017082486175413365,Charts/img_5951_1_month.PNG,Charts/img_5951_6_month.PNG,Charts/img_5951_12_month.PNG,0
Data/Stocks\ajrd.us.txt,2014-03-03,1,0.09459459459459452,0.20504527813712792,0.51586655817738,0.016032954949723992,0.016723390899362586,0.016238683686208916,Charts/img_5952_1_month.PNG,Charts/img_5952_6_month.PNG,Charts/img_5952_12_month.PNG,0
Data/Stocks\eigi.us.txt,2015-08-12,1,-0.21318373071528762,-0.13648024628014366,0.22044960116026102,0.029553874529397707,0.026267240556699878,0.027911666958537806,Charts/img_5954_1_month.PNG,Charts/img_5954_6_month.PNG,Charts/img_5954_12_month.PNG,0
Data/Stocks\agu.us.txt,2011-09-19,1,0.1376469312849422,-0.011385505686023922,0.16920799643471063,0.018135452702429628,0.020888757161676347,0.020115562667713527,Charts/img_5955_1_month.PNG,Charts/img_5955_6_month.PNG,Charts/img_5955_12_month.PNG,0
Data/Stocks\afsd.us.txt,2015-04-13,1,0.0024515367503517016,0.05939644005181588,0.10726105706548994,0.005287939782259695,0.005307018623114424,0.005199045378843533,Charts/img_5956_1_month.PNG,Charts/img_5956_6_month.PNG,Charts/img_5956_12_month.PNG,0
Data/ETFs\pxf.us.txt,2011-09-14,0,-0.10671244866356955,-0.18971571651042785,-0.12535020930155893,0.024131105358120773,0.020252086161092746,0.016901104188014975,Charts/img_5957_1_month.PNG,Charts/img_5957_6_month.PNG,Charts/img_5957_12_month.PNG,2
Data/Stocks\cto.us.txt,2015-02-04,1,0.01789600532383684,0.267417642711576,0.6181735003145195,0.016418101511013746,0.023838161418957126,0.022277979426144102,Charts/img_5958_1_month.PNG,Charts/img_5958_6_month.PNG,Charts/img_5958_12_month.PNG,0
Data/Stocks\itri.us.txt,2006-06-05,1,-0.15531561461794008,0.34701986754966896,0.5861710423706785,0.022245402039508373,0.031273665791507095,0.029525898601794342,Charts/img_5962_1_month.PNG,Charts/img_5962_6_month.PNG,Charts/img_5962_12_month.PNG,2
Data/Stocks\pfbx.us.txt,2007-05-07,1,-0.01656523316271019,-0.05477647788022011,0.16057838660578372,0.01251562907736223,0.015973480820091337,0.018187066539877037,Charts/img_5963_1_month.PNG,Charts/img_5963_6_month.PNG,Charts/img_5963_12_month.PNG,1
Data/Stocks\sji.us.txt,2010-05-28,1,-0.0026284883395784053,0.25080656473558705,0.3424162589386526,0.018636098224096048,0.011192597176961364,0.011079104309145358,Charts/img_5964_1_month.PNG,Charts/img_5964_6_month.PNG,Charts/img_5964_12_month.PNG,1
Data/Stocks\laz.us.txt,2015-01-14,1,-0.02753517404545569,-0.07976468346591714,0.045458235246367495,0.021278706514414675,0.01619505325615941,0.016658788454672644,Charts/img_5965_1_month.PNG,Charts/img_5965_6_month.PNG,Charts/img_5965_12_month.PNG,2
Data/Stocks\sgb.us.txt,2014-02-28,1,0.023255813953488413,0.1736424408074555,0.153000043135056,0.021168331864237975,0.026110393289678884,0.030758515976431866,Charts/img_5966_1_month.PNG,Charts/img_5966_6_month.PNG,Charts/img_5966_12_month.PNG,2
Data/Stocks\siri.us.txt,2015-10-09,1,0.013023231339945873,-0.01269263314443958,0.185979178217212,0.01150514422950551,0.011564722873838619,0.01166426198047643,Charts/img_5968_1_month.PNG,Charts/img_5968_6_month.PNG,Charts/img_5968_12_month.PNG,2
Data/Stocks\inve.us.txt,2015-06-25,1,0.018987341772152,-0.5627970128988459,-0.4208633093525179,0.03805905328693229,0.05063006698859314,0.050274716583863406,Charts/img_5970_1_month.PNG,Charts/img_5970_6_month.PNG,Charts/img_5970_12_month.PNG,0
Data/Stocks\amat.us.txt,1989-05-18,1,0.19619128226830296,0.6339987667642979,0.1667950905388298,0.020599641199690422,0.02439103992313805,0.029529565013843094,Charts/img_5971_1_month.PNG,Charts/img_5971_6_month.PNG,Charts/img_5971_12_month.PNG,0
